issuekey,title,description,storypoint
TDQ-4393,second time logon demo project error message,launch studio import demo project first time switch project logon demo project get error error log listlogon licensemdmtdqeempxusers orgeclipsecoreruntimeassertionfailedexception null argument orgeclipsecoreruntimeassertisnotnullassertjava orgeclipsecoreruntimeassertisnotnullassertjava orgeclipsecoreinternaleventsresourcechangelistenerlistremoveresourcechangelistenerlistjava orgeclipsecoreinternaleventsnotificationmanagerremovelistenernotificationmanagerjava orgeclipsecoreinternalresourcesworkspaceremoveresourcechangelistenerworkspacejava orgeclipsewstservercoreinternalresourcemanagershutdownimplresourcemanagerjava orgeclipsewstservercoreinternalresourcemanagershutdownresourcemanagerjava orgeclipsewstservercoreinternalserverpluginstopserverpluginjava orgeclipseosgiframeworkinternalcorebundlecontextimplrunbundlecontextimpljava javasecurityaccesscontrollerdoprivilegednative method orgeclipseosgiframeworkinternalcorebundlecontextimplstopbundlecontextimpljava orgeclipseosgiframeworkinternalcorebundlehoststopworkerbundlehostjava orgeclipseosgiframeworkinternalcoreabstractbundlesuspendabstractbundlejava orgeclipseosgiframeworkinternalcoreframeworksuspendbundleframeworkjava orgeclipseosgiframeworkinternalcorestartlevelmanagerdecfwslstartlevelmanagerjava orgeclipseosgiframeworkinternalcorestartlevelmanagerdosetstartlevelstartlevelmanagerjava orgeclipseosgiframeworkinternalcorestartlevelmanagershutdownstartlevelmanagerjava orgeclipseosgiframeworkinternalcoreinternalsystembundlesuspendinternalsystembundlejava orgeclipseosgiframeworkinternalcoreframeworkshutdownframeworkjava orgeclipseosgiframeworkinternalcoreframeworkcloseframeworkjava orgeclipsecoreruntimeadaptoreclipsestartershutdowneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava,8
TDQ-4433,different migrate ways lead defferent result generating report migrate contains overview analysis column set analysis,way migrate report logon window select root directory way choose project want migrate generate report file contains overview analysis column set analysis successfully way migrate report import button select root directory way choose project want migrate checked system indicatorsit automatically checked generate report file contains overview analysis column set analysis successfully way migrate report import button select root directory way choose project want migrate unchecked system indicatorsit automatically checkedshould uncheck manually generate report file contains overview analysis column set analysis failed get errors way export report file zip file doesnt export indicators file import exported file step generate report file get errors warn orgtalenddqpersistencehandlertypeabstractpersistencehandler cant find category indicator null,13
TDQ-4453,export mdm connection dont include xsd folder,export mdm connection dont include xsd folder,8
TDQ-4513,import file exported failed,create files tdq export try import items failed refer pic errors attached file exported,8
TDQ-4522,switch page number result page cause studio crash large data,imported files analysis report dbconnecton create analysis contains columns select indicators analysis run analysis switch result page change page number seems change times error show studio crash dont know reproduce topno files imported,8
TDQ-4523,add table analysis menu views overview analysis editor,currently menu table analysis analyzed tables add menu analyzed views,8
TDQ-4526,messed repository view,several simple analyses report columns tables views connections catalogs repository view ended big mess see attached screen capture clicked refresh seems everything returned expected layout,13
TDQ-4527,create project check integrity datamart,need project analyzes datamart checks quality content datamart project existed version zip file cant import need create scratch well maintain project future releases opinion project used maintained team,20
TDQ-4534,import patterns repository view refreshed automatically,import patterns repository view refreshed could find import pattern user refresh,3
TDQ-4535,columns analysis gone reloading connection changing filter connection wizard,sometimes reolad connection dont lost information analysis,5
TDQ-4539,patternsindicators label different folder cant added analysis,pattern indicator label dont folder cannot added analysis branch trunk cant create item label warning information seems right please check,5
TDQ-4544,dispose tmatchgroup configure wizard,many leaks closing wizard dialog,8
TDQ-4545,properly handle dependencies report jrxml files,properly handle dependencies report jrxml files,13
TDQ-4550,inform database version,information dialog must display datamart version message read datamart version old version want upgrade,3
TDQ-4553,rule node could link ruleeditor,reason returned link helper descriptors given selection content,5
TDQ-4555,remove orgdevedantlrideui svn,remove plugin source find way patch note plugin export package orgdevedantlrideinternaluieditor made public order reuse editor parser rule test editor,3
TDQ-4558,connection report editor,connection used report editor configurable builtin repository add combo list two values builtin repository builtin mode selected connection fields editable like repository mode selected existing connection repository chosen builtin mode button right side allows user export connection repository repository mode button right side allows user select existing connection opens popup select connection type mysql oracle mode chosen connection fields readonly note repository mode used possible user contextualized connection make sure everything works context report exported script job,13
TDQ-4559,add switch context menu file connection,menu switch context file connection add contextual menu file connections like database connections note mdm connections dont handle contexts wont anything connections,5
TDQ-4570,use tmatchgroup configuration wizard also tmatchgrouphadoop,use configuration wizard,13
TDQ-4584,analysis file connection run failed,columncolumnset analysis run file connection failed throw error javalangnullpointerexception javautilhashtableputunknown source orgtalenddataprofilercoreuiactionactionsrunanalysisactioncheckconnisusefulrunanalysisactionjava orgtalenddataprofilercoreuiactionactionsrunanalysisactionrunrunanalysisactionjava orgeclipsejfaceactionactionrunwitheventactionjava orgeclipsejfaceactionactioncontributionitemhandlewidgetselectionactioncontributionitemjava orgeclipsejfaceactionactioncontributionitemaccessactioncontributionitemjava orgeclipsejfaceactionactioncontributionitemhandleeventactioncontributionitemjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgtalendrcpintroapplicationstartapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava,5
TDQ-4594,change link bugtracker bookmark list,click helpbookmarks link talend bugtracker must changed jira,1
TDQ-4599,truncated string pattern test view,text truncated pattern test view see screenshot text field adapt input text dont use fixed size,2
TDQ-4601,remove pattern category talend exchange,remove talend exchange pattern category studio remove category talend exchange website,2
TDQ-4603,try import file librariesexchangeregex second time get errors,logon remote project import file librariesexchangeregex imported check librariespatternsregex file shows try import file imported result get inform dialog show information file imported get error check details tab try imported file librariesexchangeregex get inform dailog errors note import click one node repostory view example tdqlibrariesexchangeregexdutch phone number get error dialog,13
TDQ-4604,try import files logon window import existing projects local,logon window try import project logon project check analysis show tdq analysis report show tdq reports try unfold system indicators folder unfold try import project indicators selected automatically imported successfully check system indicators show twice logonon window import button work well migration,8
