issuekey,title,description,storypoint
BAM-7413,bamboo sent emails containing unreadable info,eastasian user setup bamboo server send email every completed build however theres unreadable part email like following info compilation failure iskcontrolfacadeimpljava findnairebycustomertypejavalangstring googled issue get following info bamboos bug utf charset parameters missing htmlpartsetcontent method comatlassianbamboonotificationtransportsmultipartemailtransportclass htmlcontent notificationgethtmlemailcontent ifstringutilsisnotblankhtmlcontent bodypart htmlpart new mimebodypart htmlpartsetcontenthtmlcontent texthtmlcharsetutf mpaddbodyparthtmlpart true solve problem thanks,2
BAM-7432,overwrite existing data option effective,overwrite existing data setup installation step completely effective data deleted admin user creation step installation process fails tries create entries already exist also tested dbs mysql,2
BAM-7436,git repository properly detect code changed arbitrary branch,testing git master branch test work branches well probably works already however need write tests,1
BAM-7437,git repo use shallow clones instead full clones,currently use full clones collecting changes bamboo server code retrieval agents performing build cases dont need whole history possible shallow clones shallow clones implemented jgit yet also server agents able fetch afterwards properly corner test case detecting new rev add queue detecting new rev grandchild add queue concurrent builds agent takes rev shallow clone wont rev agent takes rev fetch case agent somehow obtain rev,5
BAM-7441,initial git build ignore history changes tab,instead showing changeset see git repository behave cvssvn repositories regard first build,1
BAM-7442,git repository recover failures checkout,like repositories something fail code checkoutfetch git repository try recover worst case remove working directory clone remote repository scratch watch lock files git directory lock checkout operation teamcity problem afaik,1
BAM-7448,git repository work remote agents,ensure remote agent elastic one,1
BAM-7452,investigate whether shallow clones git repo fast enough,supporting shallow clones would like confirm shallow clones enough find track actually slow need caches agents nevertheless,1
BAM-7454,importing git repository maven,like scms like hgrepository,2
BAM-7469,plan navigator general progress bar improvements,believe plan show progress bar currently selected job want show need make sure text readable currently text white light blue background,1
BAM-7471,ignore compatibility mode working breaking breadcrumbs,new character used breadcrumbs seems show twice,2
BAM-7484,test basic maven artifact passing workflow works elastic agents,need change command decorator use tunnel available,2
BAM-7485,implement disk space management maven artifact passing,,3
BAM-7486,implement artifact sharing maven,implementing simple groupidartifactid selection choosing list produced artifacts latter requires dependency tracing,5
BAM-7500,errors checkoutclone fail build git plugin,error code checkout fail build reckon investigate problem,1
BAM-7503,buildmanager still used core bamboo functionality,ive found error messages tardigrade logs build failures builds seemed completed fine following ive found buildmanager still used places bamboo causing problems functionality example buildcompletedeventlistener operates buildables uses buildmanager build key validation never works since valid job keys valid build keys effectively disabling buildcompleted plugins many places use buildmanager half old upgradetasks fixed potentially backported since breaks plugins way cannot fixed developers,2
BAM-7507,create plan level result log tab,make easier navigate logs offer plan level log tab provides summary table links individual job log pages well link download job log files plan level log page,2
BAM-7531,remove pre upgrade tasks provide protection upgrade pre version,krystian history bamboo several versions required used upgrade newer version upgrade bamboo bamboo need execute upgrades latest milestoneupgrade versions propose drop upgrade tasks introduced pre versions main benefit would dropping last usages old usually deprecated apis according means pre upgrade tasks przemek make impossible use new bamboo version upgrade build number prex version check included anyway marek upgrade tasks sources long historical stuff got subversion anton yes bamboo must lockup upon starting detects brought version also stop user importing xml backups pre versions cases user given clear error message data changed ask bring caused simplify work need long work stopping pre upgradeimport take krystian adding protection upgradeimport pre version rather simple would require work including testing bringing cause last week przemek spotted small bug caused internal use deprecated api buildmanager thought releasing good moment drop maybe legacy apis deprecated previous versions lot uses deprecated api buried old upgrade tasks led idea presented original email probably simplify work potential help find forgotten usages legacy code updated time ago,1
BAM-7555,ensure show changes git repository display skipped amount,mention interface first shown changes,1
BAM-7593,ability stop queued job via action menu,stop button job action menu shows job actually running queued show queued fix needs ensure button doesnt show jobs stage hasnt kicked yet,1
BAM-7599,fix bulk edit administration screen,bulk edit screen pretty broken right need fix release,3
BAM-7602,support includeexclude files git repository,abstactrepository implements includeexcludeawarerepository interface git plugin handle,1
BAM-7626,support bitbucket repositories,currently support mercurial repository would great could specifically support bitbucket make easier setup new plans using api underlying infrastructure would mercurial however setup would provide bitbucket option addition part mercurial repository allow retrieving users repositories branches specification,5
BAM-7628,remove build queue report,since working right bam remove report weve fixed add,1
BAM-7630,stage configuration update,stages configuration requires changes make easier use make job name link edit job configuration remove configuration dropdown link add separate disable delete links instead dropdown replace add job button move right,2
BAM-7631,fix test case overview page,need clean page least little bit remove big colour box use key value layout use summary move stats table make top right stats look plan summary stats,2
BAM-7632,change clone inithg pull get rid credentials hgrc,forums went cache directories server noticed also slight security issue bamboo seems register repository path usernamepassword hgrc file plain text url cache directory file permissions readable source code builds might something sensitive atleast find good know usernamepassword secure within file system,1
BAM-7633,remove clean cache directory checkbox mercurial configuration screen,forums think remove checkbox hazardous use details mailantonjenssginterpstefaniak,1
BAM-7635,share mercurial cache among server local agents concurrent builds,like summary concurrent builds local agent grab copy cache code retrieval hopefully doesnt need instead use bamboo servers cache like concurrent build mode,1
BAM-7656,git repository shouldnt display userpass sshkeypass together,mislead user thinking userpass may impact ssh connection ideally combobox authenticationtype options nonehttp authsshkeyfile would display exclusively either userpass either sshpassphrase nothing,1
BAM-7658,sharing artifact via quick link doesnt work artifact name used jobs,course correct behaviour however currently doesnt provide feedback link simply doesnt work instead display popup following message share artifact name must unique within plan please rename artifact share allow user edit artifacts name textbox like edit without fields buttons bottom say save cancel,2
BAM-7660,ensure artifacts upgrade task gives decent errors rerun,may already catered possible moving artifact files run disk space middle make sure upgrade task dies elegantly possible recover rerun upgrade task picks left,1
BAM-7673,git repository doesnt log messages remote agents,run remote agent log gitrepository shown probably textprovider properly initializedloaded mercurialrepository,1
BAM-7674,git repo shallow clones work via,build testtest started building agent default agent updating source code revision bddffdcdfdcd fetching branch master try shallow fetch git requesting shallow fetch colorredcannot fetch branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirtesttest starting read stage without written request data pending supportedcolor code comatlassianbamboorepositoryrepositoryexception cannot fetch branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexffrepository starting read stage without written request data pending supported comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava caused orgeclipsejgiterrorstransportexception starting read stage without written request data pending supported orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava orgeclipsejgittransporttransport orgeclipsejgittransportbasepackfetchconnectionfetchbasepackfetchconnectionjava orgeclipsejgittransportfetchprocessfetchobjectsfetchprocessjava orgeclipsejgittransportfetchprocessexecuteimpfetchprocessjava orgeclipsejgittransportfetchprocessexecutefetchprocessjava orgeclipsejgittransporttransportfetchtransportjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava caused orgeclipsejgiterrorstransportexception starting read stage without written request data pending supported orgeclipsejgittransporttransport orgeclipsejgittransporttransport orgeclipsejgitutiliounioninputstreamreadunioninputstreamjava javaiofilterinputstreamreadfilterinputstreamjava orgeclipsejgitutiliotimeoutinputstreamreadtimeoutinputstreamjava orgeclipsejgitutilioreadfullyiojava orgeclipsejgittransportpacketlineinreadlengthpacketlineinjava orgeclipsejgittransportpacketlineinreadstringpacketlineinjava orgeclipsejgittransportpacketlineinreadackpacketlineinjava orgeclipsejgittransportbasepackfetchconnectionnegotiatebasepackfetchconnectionjava orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava code,1
BAM-7676,git repository server cache threadsafe fetches,system error details build test testmasterclean unable detect changes comatlassianbamboorepositoryrepositoryexception cannot fetch gitgithubcomcixottestgit branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepository cannot move pack homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepositorygitobjectspackpackdebbfacebfcbbdbapack occurred jan comatlassianbamboorepositoryrepositoryexception cannot fetch gitgithubcomcixottestgit branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepository cannot move pack homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepositorygitobjectspackpackdebbfacebfcbbdbapack code comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitrepositorycollectchangessincelastbuildgitrepositoryjava comatlassianbamboovtriggerdefaultchangedetectionmanagercollectchangessincelastbuilddefaultchangedetectionmanagerjava comatlassianbamboovtriggerchangedetectionlisteneractionprocesschangedetectionlisteneractionjava comatlassianbamboochainschainexecutionmanagerimplcreatechainstatechainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplstartchainexecutionmanagerimpljava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxystartunknown source comatlassianbambooplanplanexecutionmanagerimplstartwithlocktakenplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplaccessplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplcallplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimpldowithprocesslockplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplstartplanexecutionmanagerimpljava comatlassianbamboovtriggerchangedetectionlistenerhandleeventchangedetectionlistenerjava comatlassianbambooeventeventlistenerrunnableruneventlistenerrunnablejava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava comatlassianbamboobuildpipelineconcurrentnamedthreadfactoryrunnamedthreadfactoryjava javalangthreadrunthreadjava caused orgeclipsejgiterrorstransportexception cannot move pack homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepositorygitobjectspackpackdebbfacebfcbbdbapack orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava orgeclipsejgittransportbasepackfetchconnectionfetchbasepackfetchconnectionjava orgeclipsejgittransportfetchprocessfetchobjectsfetchprocessjava orgeclipsejgittransportfetchprocessexecuteimpfetchprocessjava orgeclipsejgittransportfetchprocessexecutefetchprocessjava orgeclipsejgittransporttransportfetchtransportjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava caused javaioioexception cannot move pack homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepositorygitobjectspackpackdebbfacebfcbbdbapack orgeclipsejgittransportindexpackrenameandopenpackindexpackjava orgeclipsejgittransportbasepackfetchconnectionreceivepackbasepackfetchconnectionjava orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava code system error details build test testmaster unable detect changes comatlassianbamboorepositoryrepositoryexception cannot fetch gitgithubcomcixottestgit branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepository unknown repository format null expected occurred jan comatlassianbamboorepositoryrepositoryexception cannot fetch gitgithubcomcixottestgit branch master source directory homepstefaniakbambooatlassianbamboostandalonehomexmldatabuilddirgitrepositoriescachexbrepository unknown repository format null expected code comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitrepositorycollectchangessincelastbuildgitrepositoryjava comatlassianbamboovtriggerdefaultchangedetectionmanagercollectchangessincelastbuilddefaultchangedetectionmanagerjava comatlassianbamboovtriggerchangedetectionlisteneractionprocesschangedetectionlisteneractionjava comatlassianbamboochainschainexecutionmanagerimplcreatechainstatechainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplstartchainexecutionmanagerimpljava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxystartunknown source comatlassianbambooplanplanexecutionmanagerimplstartwithlocktakenplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplaccessplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplcallplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimpldowithprocesslockplanexecutionmanagerimpljava comatlassianbambooplanplanexecutionmanagerimplstartplanexecutionmanagerimpljava comatlassianbamboovtriggerchangedetectionlistenerhandleeventchangedetectionlistenerjava comatlassianbambooeventeventlistenerrunnableruneventlistenerrunnablejava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava comatlassianbamboobuildpipelineconcurrentnamedthreadfactoryrunnamedthreadfactoryjava javalangthreadrunthreadjava caused javaioioexception unknown repository format null expected orgeclipsejgitstoragefilefilerepositoryfilerepositoryjava orgeclipsejgitstoragefilefilerepositoryfilerepositoryjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava code system error details build linuskernelhttp default job error occurred executing build gplinuskernel comatlassianbamboorepositoryrepositoryexception null could delete file homehgrepobambooagenthomexmldatabuilddirgplinuskernel occurred jan agent lucyfer comatlassianbamboorepositoryrepositoryexception null could delete file homehgrepobambooagenthomexmldatabuilddirgplinuskernel code comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava comatlassianbamboopluginsgitgitoperationhelperfetchandcheckoutgitoperationhelperjava comatlassianbamboopluginsgitgitoperationhelperfetchandcheckoutgitoperationhelperjava comatlassianbamboopluginsgitgitrepositoryretrievesourcecodegitrepositoryjava comatlassianbamboovbuildtaskcheckoutupdateforbuilddocallcheckoutupdateforbuildjava comatlassianbamboovbuildtaskcheckoutupdateforbuildcallcheckoutupdateforbuildjava comatlassianbamboovbuildagentdefaultbuildagentbuilddefaultbuildagentjava comatlassianbamboovbuildagentbuildagentcontrollerimplwaitandperformbuildbuildagentcontrollerimpljava comatlassianbamboovbuildagentdefaultbuildagentrundefaultbuildagentjava comatlassianbamboobuildpipelineconcurrentnamedthreadfactoryrunnamedthreadfactoryjava javalangthreadrunthreadjava caused orgeclipsejgiterrorstransportexception could delete file homehgrepobambooagenthomexmldatabuilddirgplinuskernel orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava orgeclipsejgittransporttransport orgeclipsejgittransportbasepackfetchconnectionfetchbasepackfetchconnectionjava orgeclipsejgittransportfetchprocessfetchobjectsfetchprocessjava orgeclipsejgittransportfetchprocessexecuteimpfetchprocessjava orgeclipsejgittransportfetchprocessexecutefetchprocessjava orgeclipsejgittransporttransportfetchtransportjava comatlassianbamboopluginsgitgitoperationhelperfetchgitoperationhelperjava caused javaioioexception could delete file homehgrepobambooagenthomexmldatabuilddirgplinuskernel orgeclipsejgitutilfileutilsdeletefileutilsjava orgeclipsejgitutilfileutilsdeletefileutilsjava orgeclipsejgittransportindexpackindexindexpackjava orgeclipsejgittransportbasepackfetchconnectionreceivepackbasepackfetchconnectionjava orgeclipsejgittransportbasepackfetchconnectiondofetchbasepackfetchconnectionjava code,2
